Time,Open,High,Low,Close,Volume
6/19/2012 10:00:00 PM,1619.4,1619.64,1619.39,1619.64,63
6/19/2012 10:30:00 PM,1619.63,1622.6,1619.63,1620.51,1357
6/19/2012 11:00:00 PM,1620.53,1620.85,1619.76,1620.36,1701
6/19/2012 11:30:00 PM,1620.35,1620.46,1618.08,1618.91,1703
6/20/2012 12:00:00 AM,1618.9,1621.28,1618.82,1620.25,1902
6/20/2012 12:30:00 AM,1620.27,1621.16,1620.13,1620.76,1171
6/20/2012 1:00:00 AM,1620.78,1621.64,1620.77,1620.93,1032
6/20/2012 1:30:00 AM,1620.92,1620.92,1620.33,1620.47,706
6/20/2012 2:00:00 AM,1620.49,1620.57,1619.75,1620.06,1200
6/20/2012 2:30:00 AM,1620.05,1620.24,1619.62,1619.91,690
6/20/2012 3:00:00 AM,1619.9,1620.36,1619.71,1620.3,653
6/20/2012 3:30:00 AM,1620.29,1621.49,1619.88,1620.31,1718
6/20/2012 4:00:00 AM,1620.3,1621.79,1619.23,1621.11,1861
6/20/2012 4:30:00 AM,1621.12,1622.01,1620.69,1621.15,1633
6/20/2012 5:00:00 AM,1621.13,1621.16,1620.29,1620.34,1841
6/20/2012 5:30:00 AM,1620.33,1620.67,1617.66,1619.54,2627
6/20/2012 6:00:00 AM,1619.51,1619.71,1616.58,1617.58,4809
6/20/2012 6:30:00 AM,1617.56,1618.46,1615.37,1616.25,3852
6/20/2012 7:00:00 AM,1616.26,1617.87,1615.78,1616.91,2532
6/20/2012 7:30:00 AM,1616.94,1618.41,1616.29,1618.01,3638
6/20/2012 8:00:00 AM,1618.04,1619.23,1617.34,1617.38,3002
6/20/2012 8:30:00 AM,1617.37,1619.04,1616.65,1616.79,3216
6/20/2012 9:00:00 AM,1616.8,1617.04,1611.58,1614.43,3747
6/20/2012 9:30:00 AM,1614.44,1615.32,1609.91,1612.09,3329
6/20/2012 10:00:00 AM,1612.1,1613.4,1610.11,1612.39,3378
6/20/2012 10:30:00 AM,1612.4,1612.89,1610.54,1610.88,3408
6/20/2012 11:00:00 AM,1610.89,1611.62,1600.68,1603.97,6048
6/20/2012 11:30:00 AM,1603.96,1605.33,1600.08,1605.04,4885
6/20/2012 12:00:00 PM,1605.03,1608.67,1603.05,1607.27,4379
6/20/2012 12:30:00 PM,1607.32,1607.4,1601.25,1602.38,4925
6/20/2012 1:00:00 PM,1602.35,1602.55,1596.64,1598.55,5582
6/20/2012 1:30:00 PM,1598.52,1603.44,1597.68,1601.06,5331
6/20/2012 2:00:00 PM,1601.04,1609.6,1600.25,1608.63,6174
6/20/2012 2:30:00 PM,1608.61,1608.71,1605.26,1605.94,4371
6/20/2012 3:00:00 PM,1605.92,1605.96,1601.79,1605.28,4007
6/20/2012 3:30:00 PM,1605.27,1609.51,1590.1,1603.45,7631
6/20/2012 4:00:00 PM,1603.43,1620.17,1602.82,1615.53,7729
6/20/2012 4:30:00 PM,1615.55,1616.09,1611.52,1613.57,4471
6/20/2012 5:00:00 PM,1613.56,1620.96,1608.03,1609.48,6204
6/20/2012 5:30:00 PM,1609.53,1611.79,1604.79,1606.85,4601
6/20/2012 6:00:00 PM,1607,1607.78,1601.7,1607.03,3842
6/20/2012 6:30:00 PM,1607.04,1607.48,1602.36,1606.45,2709
6/20/2012 7:00:00 PM,1606.47,1607.76,1605.81,1607.4,1173
6/20/2012 7:30:00 PM,1607.37,1607.37,1605.57,1607.15,892
6/20/2012 9:00:00 PM,1606.4,1607,1604.9,1605.4,452
6/20/2012 9:30:00 PM,1605.5,1606.2,1604.95,1606,259
6/20/2012 10:00:00 PM,1605.95,1606,1602.45,1603.28,416
6/20/2012 10:30:00 PM,1603.22,1604.66,1602.74,1604.05,589
6/20/2012 11:00:00 PM,1604.08,1604.43,1601.82,1602.16,1691
6/20/2012 11:30:00 PM,1602.14,1602.52,1597.46,1597.91,2300
6/21/2012 12:00:00 AM,1597.9,1601.34,1597.28,1600.51,3117
6/21/2012 12:30:00 AM,1600.6,1603.44,1600.52,1600.54,2426
6/21/2012 1:00:00 AM,1600.56,1601.15,1598.72,1599.49,1995
6/21/2012 1:30:00 AM,1599.22,1602.47,1599.01,1601.73,1777
6/21/2012 2:00:00 AM,1601.71,1602.19,1600.37,1601.07,1452
6/21/2012 2:30:00 AM,1601.06,1602.47,1600.57,1602.2,1300
6/21/2012 3:00:00 AM,1602.14,1602.14,1601.01,1601.85,1172
6/21/2012 3:30:00 AM,1601.86,1603.81,1601.85,1602.4,2529
6/21/2012 4:00:00 AM,1602.42,1604.3,1602.34,1603.65,2008
6/21/2012 4:30:00 AM,1603.67,1603.77,1601.89,1602.55,2085
6/21/2012 5:00:00 AM,1602.54,1602.58,1599.92,1600.89,2253
6/21/2012 5:30:00 AM,1600.91,1601.18,1599.3,1600.85,1618
6/21/2012 6:00:00 AM,1600.9,1603.27,1599.59,1600.09,2866
6/21/2012 6:30:00 AM,1600.05,1600.11,1595.54,1597.44,4964
6/21/2012 7:00:00 AM,1597.45,1597.49,1594.03,1596.23,3963
6/21/2012 7:30:00 AM,1596.2,1597.08,1595.73,1596.76,3018
6/21/2012 8:00:00 AM,1596.75,1598.99,1596.24,1598.78,3185
6/21/2012 8:30:00 AM,1598.8,1599.87,1597.55,1598.34,3091
6/21/2012 9:00:00 AM,1598.3,1600.83,1598.29,1599.54,2992
6/21/2012 9:30:00 AM,1599.55,1600.32,1597.49,1598.23,2525
6/21/2012 10:00:00 AM,1598.15,1601.03,1597.65,1600.79,2957
6/21/2012 10:30:00 AM,1600.83,1600.9,1594.68,1594.95,4816
6/21/2012 11:00:00 AM,1594.96,1597.05,1585.72,1587.98,6079
6/21/2012 11:30:00 AM,1587.93,1591.75,1583.13,1588.32,7013
6/21/2012 12:00:00 PM,1588.28,1588.48,1582.84,1584.81,3264
6/21/2012 12:30:00 PM,1584.8,1587.4,1578.85,1579.4,2617
6/21/2012 1:00:00 PM,1579.39,1586.49,1579.39,1585.92,6215
6/21/2012 1:30:00 PM,1585.88,1588.81,1584.77,1585.18,5347
6/21/2012 2:00:00 PM,1585.11,1585.24,1571.56,1571.62,7698
6/21/2012 2:30:00 PM,1571.63,1574.51,1566.72,1573.92,7107
6/21/2012 3:00:00 PM,1573.88,1575.07,1569.9,1569.93,5183
6/21/2012 3:30:00 PM,1569.94,1573.1,1568.91,1570.53,4405
6/21/2012 4:00:00 PM,1570.48,1571.8,1564.3,1565.08,4861
6/21/2012 4:30:00 PM,1565.03,1569.37,1564.52,1569.06,4381
6/21/2012 5:00:00 PM,1569.04,1569.28,1566.07,1567,3631
6/21/2012 5:30:00 PM,1567.04,1568.09,1564.82,1565.7,3467
6/21/2012 6:00:00 PM,1565.72,1568.76,1565.22,1568.39,2182
6/21/2012 6:30:00 PM,1568.41,1568.55,1565.79,1566.46,2295
6/21/2012 7:00:00 PM,1566.4,1566.84,1564.94,1565.41,947
6/21/2012 7:30:00 PM,1565.45,1566.72,1565.05,1565.9,1272
6/21/2012 9:00:00 PM,1565.05,1566.5,1564.78,1566.48,783
6/21/2012 9:30:00 PM,1566.46,1567.06,1565.84,1566.13,786
6/21/2012 10:00:00 PM,1566.11,1567.93,1565.55,1567.87,766
6/21/2012 10:30:00 PM,1567.88,1569.2,1567.82,1568.36,690
6/21/2012 11:00:00 PM,1568.35,1568.36,1565.27,1565.61,2350
6/21/2012 11:30:00 PM,1565.58,1568.13,1565.1,1566.43,1828
6/22/2012 12:00:00 AM,1566.41,1566.86,1564.67,1564.72,1203
6/22/2012 12:30:00 AM,1564.71,1564.79,1561.52,1562.16,1912
6/22/2012 1:00:00 AM,1562.15,1563.22,1561.53,1562.45,1800
6/22/2012 1:30:00 AM,1562.47,1563.63,1562.13,1563.6,1258
6/22/2012 2:00:00 AM,1563.62,1565.8,1563.55,1565.3,1168
6/22/2012 2:30:00 AM,1565.28,1567.12,1565.15,1566.21,1116
6/22/2012 3:00:00 AM,1566.22,1567.07,1565.75,1566.08,1212
6/22/2012 3:30:00 AM,1566.1,1567.22,1565.17,1565.28,2579
6/22/2012 4:00:00 AM,1565.26,1565.67,1564.31,1564.33,1224
6/22/2012 4:30:00 AM,1564.29,1564.31,1561.5,1562.71,2074
6/22/2012 5:00:00 AM,1562.72,1564.05,1561.9,1563.5,2420
6/22/2012 5:30:00 AM,1563.49,1563.79,1560.13,1561.19,2688
6/22/2012 6:00:00 AM,1561.25,1564.34,1559.56,1564.28,5289
6/22/2012 6:30:00 AM,1564.08,1566.59,1563.96,1564.66,4123
6/22/2012 7:00:00 AM,1564.67,1568.49,1564.33,1567.08,3526
6/22/2012 7:30:00 AM,1567.09,1569.23,1566.58,1569.08,3023
6/22/2012 8:00:00 AM,1569.07,1572.25,1568.99,1570.4,2702
6/22/2012 8:30:00 AM,1570.39,1570.71,1568.76,1570.08,2452
6/22/2012 9:00:00 AM,1570.12,1570.92,1568.31,1568.95,2620
6/22/2012 9:30:00 AM,1568.97,1569.51,1567.9,1568.12,2850
6/22/2012 10:00:00 AM,1568.18,1569.8,1567.62,1569.26,2830
6/22/2012 10:30:00 AM,1569.16,1570.72,1568.33,1570.57,3303
6/22/2012 11:00:00 AM,1570.49,1570.9,1567.86,1569.13,3533
6/22/2012 11:30:00 AM,1569.09,1569.47,1565.71,1566.24,3968
6/22/2012 12:00:00 PM,1566.21,1569.12,1566.17,1566.17,4618
6/22/2012 12:30:00 PM,1566.34,1568.59,1563.59,1568.01,5519
6/22/2012 1:00:00 PM,1568,1568.98,1562.7,1564.08,5533
6/22/2012 1:30:00 PM,1564.09,1564.11,1558.13,1561.63,5996
6/22/2012 2:00:00 PM,1561.64,1564.05,1561.04,1561.49,4689
6/22/2012 2:30:00 PM,1561.5,1564.69,1561.22,1563.75,3043
6/22/2012 3:00:00 PM,1563.76,1567.76,1563.76,1567.48,3373
6/22/2012 3:30:00 PM,1567.46,1567.69,1566.16,1566.24,3029
6/22/2012 4:00:00 PM,1566.3,1566.77,1563.11,1566.03,2909
6/22/2012 4:30:00 PM,1566.05,1568.7,1566.02,1568.29,2542
6/22/2012 5:00:00 PM,1568.3,1570.04,1567.37,1567.43,1678
6/22/2012 5:30:00 PM,1567.44,1569.91,1567.37,1569.46,1173
6/22/2012 6:00:00 PM,1569.47,1569.94,1568.24,1569.22,1084
6/22/2012 6:30:00 PM,1569.24,1573.22,1568.92,1572.64,1667
6/22/2012 7:00:00 PM,1572.7,1572.95,1570.77,1571.71,541
6/22/2012 7:30:00 PM,1571.69,1572.45,1570.95,1572.2,172
6/24/2012 9:00:00 PM,1571.6,1573.18,1569.74,1570.47,892
6/24/2012 9:30:00 PM,1570.53,1570.55,1567.78,1568.22,713
6/24/2012 10:00:00 PM,1568.24,1569.02,1567.56,1568.23,655
6/24/2012 10:30:00 PM,1568.21,1569.74,1568.19,1569.5,485
6/24/2012 11:00:00 PM,1569.58,1576.38,1569.52,1576.28,1494
6/24/2012 11:30:00 PM,1576.26,1576.35,1572.09,1572.52,1969
6/25/2012 12:00:00 AM,1572.53,1575.34,1572.49,1572.86,2327
6/25/2012 12:30:00 AM,1572.84,1574.83,1572.36,1574.05,1464
6/25/2012 1:00:00 AM,1574.02,1574.21,1573.44,1573.79,757
6/25/2012 1:30:00 AM,1573.78,1574.06,1572.39,1572.69,1114
6/25/2012 2:00:00 AM,1572.68,1573.92,1572.01,1573.9,996
6/25/2012 2:30:00 AM,1573.88,1574.18,1573.15,1573.98,696
6/25/2012 3:00:00 AM,1573.96,1574.24,1569.75,1570.63,1153
6/25/2012 3:30:00 AM,1570.64,1573.71,1570.05,1573.7,2317
6/25/2012 4:00:00 AM,1573.68,1574.24,1572.08,1572.47,1875
6/25/2012 4:30:00 AM,1572.49,1573.88,1571.69,1573.63,1673
6/25/2012 5:00:00 AM,1573.62,1574.03,1571.56,1571.97,2056
6/25/2012 5:30:00 AM,1571.94,1573.22,1570.96,1572.67,2246
6/25/2012 6:00:00 AM,1572.64,1573.4,1571.17,1571.29,3452
6/25/2012 6:30:00 AM,1571.3,1571.76,1568.58,1569.22,3655
6/25/2012 7:00:00 AM,1569.23,1571.43,1568.61,1569.51,2800
6/25/2012 7:30:00 AM,1569.5,1571.41,1569.27,1570.5,2780
6/25/2012 8:00:00 AM,1570.52,1571.11,1567.97,1569.11,3736
6/25/2012 8:30:00 AM,1569.12,1569.65,1568.43,1569.16,2460
6/25/2012 9:00:00 AM,1569.13,1569.85,1566.19,1569.59,3190
6/25/2012 9:30:00 AM,1569.6,1570.44,1567.5,1568.34,2771
6/25/2012 10:00:00 AM,1568.37,1570.11,1567.33,1569.74,3369
6/25/2012 10:30:00 AM,1569.75,1569.88,1566.9,1568.31,3212
6/25/2012 11:00:00 AM,1568.3,1570.89,1567.81,1570.7,3412
6/25/2012 11:30:00 AM,1570.66,1572.6,1570.35,1570.86,3928
6/25/2012 12:00:00 PM,1570.85,1573.15,1570.28,1572.54,4273
6/25/2012 12:30:00 PM,1572.55,1572.98,1568.87,1571.5,5239
6/25/2012 1:00:00 PM,1571.4,1575.91,1569.27,1573.31,6408
6/25/2012 1:30:00 PM,1573.29,1574.4,1570.7,1572.32,4844
6/25/2012 2:00:00 PM,1572.29,1575.2,1570.73,1574.18,4515
6/25/2012 2:30:00 PM,1574.19,1582.76,1572.56,1581.98,5444
6/25/2012 3:00:00 PM,1582.02,1586.98,1581.17,1584.01,5321
6/25/2012 3:30:00 PM,1583.97,1584.14,1581.53,1583.21,3239
6/25/2012 4:00:00 PM,1583.25,1588.22,1583.23,1587.18,3854
6/25/2012 4:30:00 PM,1587.19,1587.19,1584.23,1584.88,2132
6/25/2012 5:00:00 PM,1584.89,1585.25,1582.99,1584.49,1487
6/25/2012 5:30:00 PM,1584.47,1584.56,1583.4,1583.87,894
6/25/2012 6:00:00 PM,1583.89,1584.01,1583.13,1583.5,1204
6/25/2012 6:30:00 PM,1583.49,1584.37,1583.34,1584.12,1023
6/25/2012 7:00:00 PM,1584.15,1584.87,1584.05,1584.55,567
6/25/2012 7:30:00 PM,1584.53,1585.95,1584.18,1584.23,379
6/25/2012 9:00:00 PM,1586.08,1587.37,1584.28,1585.03,1231
6/25/2012 9:30:00 PM,1585.04,1585.75,1584.14,1585.73,763
6/25/2012 10:00:00 PM,1585.74,1585.87,1583.3,1584.53,697
6/25/2012 10:30:00 PM,1584.55,1585.89,1583.48,1584.83,1614
6/25/2012 11:00:00 PM,1584.86,1585.91,1584.16,1584.25,1089
6/25/2012 11:30:00 PM,1584.27,1585.01,1583.66,1584.75,1101
6/26/2012 12:00:00 AM,1584.72,1585.63,1583.68,1584.14,1337
6/26/2012 12:30:00 AM,1584.15,1584.61,1583.77,1584.59,716
6/26/2012 1:00:00 AM,1584.58,1584.94,1583.72,1583.86,655
6/26/2012 1:30:00 AM,1583.84,1584.76,1583.67,1584.12,727
6/26/2012 2:00:00 AM,1584.09,1584.49,1583.6,1584.06,870
6/26/2012 2:30:00 AM,1584.07,1584.67,1583.31,1583.56,1074
6/26/2012 3:00:00 AM,1583.54,1583.88,1583,1583.51,906
6/26/2012 3:30:00 AM,1583.53,1584.68,1581.97,1583.41,1365
6/26/2012 4:00:00 AM,1583.43,1584.16,1583.19,1583.32,1231
6/26/2012 4:30:00 AM,1583.35,1584.79,1583.3,1584.04,1508
6/26/2012 5:00:00 AM,1584.06,1584.43,1582.13,1582.28,1969
6/26/2012 5:30:00 AM,1582.26,1583.2,1581.27,1582.58,1902
6/26/2012 6:00:00 AM,1582.55,1585.37,1582.51,1584.02,3300
6/26/2012 6:30:00 AM,1584.06,1586.23,1583.34,1585.49,3228
6/26/2012 7:00:00 AM,1585.5,1586.62,1584.86,1585.05,3397
6/26/2012 7:30:00 AM,1585.14,1585.21,1582.36,1583.17,4602
6/26/2012 8:00:00 AM,1583.16,1584.48,1582.67,1583.32,4155
6/26/2012 8:30:00 AM,1583.3,1584.68,1581.92,1584.59,3403
6/26/2012 9:00:00 AM,1584.58,1585.17,1583.71,1584.53,2292
6/26/2012 9:30:00 AM,1584.55,1585.26,1583.97,1584.02,2059
6/26/2012 10:00:00 AM,1584.01,1584.91,1583.18,1583.97,2219
6/26/2012 10:30:00 AM,1583.99,1584.24,1581.4,1583.52,3018
6/26/2012 11:00:00 AM,1583.54,1584.21,1578.75,1579.5,4070
6/26/2012 11:30:00 AM,1579.51,1580.5,1577.87,1579.63,4541
6/26/2012 12:00:00 PM,1579.61,1580.43,1574.86,1576.7,4701
6/26/2012 12:30:00 PM,1576.73,1579.52,1574.94,1575.88,5170
6/26/2012 1:00:00 PM,1576.03,1578.41,1571.09,1572.66,6158
6/26/2012 1:30:00 PM,1572.69,1572.69,1567.55,1570.68,6656
6/26/2012 2:00:00 PM,1570.66,1572.04,1567.89,1570.49,5731
6/26/2012 2:30:00 PM,1570.56,1574.06,1570.04,1572.88,3510
6/26/2012 3:00:00 PM,1572.83,1574.88,1572.22,1572.22,3502
6/26/2012 3:30:00 PM,1571.93,1574.38,1571.46,1571.74,3290
6/26/2012 4:00:00 PM,1571.84,1574.32,1570.11,1573.87,2566
6/26/2012 4:30:00 PM,1573.89,1573.98,1572.1,1573.25,2547
6/26/2012 5:00:00 PM,1573.23,1574.4,1572.59,1573.57,1541
6/26/2012 5:30:00 PM,1573.54,1573.86,1572.44,1573.31,1470
6/26/2012 6:00:00 PM,1573.32,1573.33,1570.95,1571.6,1338
6/26/2012 6:30:00 PM,1571.61,1572.87,1571.6,1572.77,1440
6/26/2012 7:00:00 PM,1572.79,1573.53,1572.49,1572.85,801
6/26/2012 7:30:00 PM,1572.84,1573.06,1571.73,1572.63,551
6/26/2012 9:00:00 PM,1571.78,1573.18,1571.31,1571.55,507
6/26/2012 9:30:00 PM,1571.6,1571.7,1571.13,1571.2,282
6/26/2012 10:00:00 PM,1571.22,1572.03,1570.85,1571.53,599
6/26/2012 10:30:00 PM,1571.52,1572.55,1570.67,1571.63,970
6/26/2012 11:00:00 PM,1571.64,1572.51,1571.16,1572.27,1354
6/26/2012 11:30:00 PM,1572.26,1573.95,1572.26,1573.21,1467
6/27/2012 12:00:00 AM,1573.22,1573.98,1572.63,1573.19,1478
6/27/2012 12:30:00 AM,1573.18,1574.73,1573.09,1573.91,1219
6/27/2012 1:00:00 AM,1573.93,1574.18,1572.67,1573.33,887
6/27/2012 1:30:00 AM,1573.32,1573.74,1572.8,1572.93,870
6/27/2012 2:00:00 AM,1572.95,1573.38,1572.53,1572.61,682
6/27/2012 2:30:00 AM,1572.62,1572.85,1571.83,1572.48,891
6/27/2012 3:00:00 AM,1572.46,1573.07,1571.88,1573.07,783
6/27/2012 3:30:00 AM,1573.06,1573.06,1571.15,1571.7,1181
6/27/2012 4:00:00 AM,1571.68,1571.92,1570.18,1570.58,1227
6/27/2012 4:30:00 AM,1570.63,1571.81,1570.63,1570.89,1488
6/27/2012 5:00:00 AM,1570.87,1571.27,1568.43,1568.77,2616
6/27/2012 5:30:00 AM,1568.75,1570.49,1568.14,1570.48,1618
6/27/2012 6:00:00 AM,1570.43,1570.91,1569.15,1570.81,3143
6/27/2012 6:30:00 AM,1570.8,1572.06,1570.52,1571.32,2688
6/27/2012 7:00:00 AM,1571.33,1571.45,1564.51,1566.16,4063
6/27/2012 7:30:00 AM,1566.13,1568.52,1564.63,1567.57,3109
6/27/2012 8:00:00 AM,1567.56,1569.08,1566.18,1568.56,2577
6/27/2012 8:30:00 AM,1568.57,1569.94,1566.78,1568.87,2796
6/27/2012 9:00:00 AM,1568.91,1569.96,1567.28,1567.39,2361
6/27/2012 9:30:00 AM,1567.4,1568.26,1566.13,1567.01,2298
6/27/2012 10:00:00 AM,1567.02,1569.33,1567.02,1567.27,2439
6/27/2012 10:30:00 AM,1567.28,1571.4,1566.32,1571.3,2577
6/27/2012 11:00:00 AM,1571.33,1571.35,1567.14,1567.88,2663
6/27/2012 11:30:00 AM,1568.13,1570.15,1562.61,1565.49,5607
6/27/2012 12:00:00 PM,1565.46,1583.55,1564.55,1579.74,5172
6/27/2012 12:30:00 PM,1579.72,1581.02,1571.88,1572.63,7967
6/27/2012 1:00:00 PM,1572.75,1578.71,1569.91,1577.49,6949
6/27/2012 1:30:00 PM,1577.36,1577.42,1568.69,1569.99,5991
6/27/2012 2:00:00 PM,1569.97,1572.09,1568.13,1570.24,4568
